"","x","y","color","pendown","type"
"581","73","7.854492769","95","TRUE","blues"
"582","74","7.701989013","95","TRUE","blues"
"583","75","7.983568359","95","TRUE","blues"
"584","76","7.656602412","95","TRUE","blues"
"585","77","7.691993098","95","TRUE","blues"
"586","78","7.589891756","95","TRUE","blues"
"587","79","7.849026227","95","TRUE","blues"
"588","80","7.670851872","95","TRUE","blues"
"589","81","7.646943037","95","TRUE","blues"
"590","82","7.44294257","95","TRUE","blues"
"591","83","7.498512235","95","TRUE","blues"
"592","84","7.050163793","95","TRUE","blues"
"593","85","7.320299741","95","TRUE","blues"
"594","86","7.239271048","95","TRUE","blues"
"595","87","7.750024867","95","TRUE","blues"
"596","88","7.506593815","95","TRUE","blues"
"597","89","7.139002399","95","TRUE","blues"
"598","90","6.81752176","95","TRUE","blues"
"599","91","6.801172628","95","TRUE","blues"
"600","92","6.920834454","95","TRUE","blues"
"601","93","6.971368657","95","TRUE","blues"
"602","94","7.081531604","95","TRUE","blues"
"603","95","6.64423802","95","TRUE","blues"
"604","96","6.884189611","95","TRUE","blues"
"605","97","7.045960576","95","TRUE","blues"
"606","98","6.648809735","95","TRUE","blues"
"607","99","6.502313876","95","TRUE","blues"
"608","100","6.555716873","95","TRUE","blues"
"609","101","6.579400721","95","TRUE","blues"
"610","102","6.165907036","95","TRUE","blues"
"611","103","6.306312103","95","TRUE","blues"
"612","104","6.213098424","95","TRUE","blues"
"613","105","6.53633071","95","TRUE","blues"
"614","106","6.662785307","95","TRUE","blues"
"615","107","6.840596341","95","TRUE","blues"
"616","108","6.643188885","95","TRUE","blues"
"617","109","6.86768196","95","TRUE","blues"
"618","110","6.538971442","95","TRUE","blues"
"619","111","6.568814445","95","TRUE","blues"
"620","112","6.714852616","95","TRUE","blues"
"621","113","6.638551727","95","TRUE","blues"
"622","114","6.482665286","95","TRUE","blues"
"623","115","6.736675913","95","TRUE","blues"
"624","116","6.521538974","95","TRUE","blues"
"625","117","6.694214371","95","TRUE","blues"
"626","118","6.278067184","95","TRUE","blues"
"627","119","6.253430441","95","TRUE","blues"
"628","120","6.033194736","95","TRUE","blues"
"629","121","6.064970032","95","TRUE","blues"
"630","122","6.402936433","95","TRUE","blues"
"631","123","6.172990555","95","TRUE","blues"
"632","124","5.716780866","95","TRUE","blues"
"633","125","5.091484269","95","TRUE","blues"
"634","126","5.67613903","95","TRUE","blues"
"635","127","5.83604214","95","TRUE","blues"
"636","128","6.005751257","95","TRUE","blues"
"637","129","5.998574092","95","TRUE","blues"
"638","130","5.549814428","95","TRUE","blues"
"639","131","5.877117027","95","TRUE","blues"
"640","132","5.813266665","95","TRUE","blues"
"641","133","5.330036095","95","TRUE","blues"
"642","134","5.444068146","95","TRUE","blues"
"643","135","5.581683838","95","TRUE","blues"
"644","136","5.538853917","95","TRUE","blues"
"645","137","5.813974187","95","TRUE","blues"
"646","138","5.582056698","95","TRUE","blues"
"647","139","5.699607217","95","TRUE","blues"
"648","140","6.253283987","95","TRUE","blues"
"649","141","5.997643987","95","TRUE","blues"
"650","142","6.081095273","95","TRUE","blues"
"651","143","6.376654786","95","TRUE","blues"
"652","144","6.092433581","95","TRUE","blues"
"653","145","5.938199299","95","TRUE","blues"
"654","146","5.899048867","95","TRUE","blues"
"655","147","5.83361944","95","TRUE","blues"
"656","148","5.799652264","95","TRUE","blues"
"657","149","5.564800314","95","TRUE","blues"
"658","150","5.37768828","95","TRUE","blues"
"659","151","5.042554937","95","TRUE","blues"
"660","152","4.784876697","95","TRUE","blues"
"661","153","5.186655766","95","TRUE","blues"
"662","154","5.007431748","95","TRUE","blues"
"663","155","4.924233289","95","TRUE","blues"
"664","156","5.289120347","95","TRUE","blues"
"665","157","5.344185655","95","TRUE","blues"
"666","158","5.350776317","95","TRUE","blues"
"667","159","5.233738544","95","TRUE","blues"
"668","160","5.315522861","95","TRUE","blues"
"669","161","5.301851211","95","TRUE","blues"
"670","162","5.071958709","95","TRUE","blues"
"671","163","4.600315801","95","TRUE","blues"
"672","164","4.114934474","95","TRUE","blues"
"673","165","4.613225153","95","TRUE","blues"
"674","166","4.358289076","95","TRUE","blues"
"675","167","4.24972156","95","TRUE","blues"
"676","168","3.842249237","95","TRUE","blues"
"677","0","7.803329803","95","TRUE","blue.activs"
"678","1","7.74466821","95","TRUE","blue.activs"
"679","2","4.927503148","95","TRUE","blue.activs"
"680","3","7.288107783","95","TRUE","blue.activs"
"681","4","9.792271246","95","TRUE","blue.activs"
"682","5","9.129218212","95","TRUE","blue.activs"
"683","6","6.381707682","95","TRUE","blue.activs"
"684","7","7.583722016","95","TRUE","blue.activs"
"685","8","7.822119243","95","TRUE","blue.activs"
"686","9","4.612727808","95","TRUE","blue.activs"
"687","10","7.438083944","95","TRUE","blue.activs"
"688","11","9.011882028","95","TRUE","blue.activs"
"689","12","6.601979347","95","TRUE","blue.activs"
"690","13","7.074068408","95","TRUE","blue.activs"
"691","14","8.718529047","95","TRUE","blue.activs"
"692","15","6.533270022","95","TRUE","blue.activs"
"693","16","8.24435116","95","TRUE","blue.activs"
"694","17","6.941177865","95","TRUE","blue.activs"
"695","18","7.545144227","95","TRUE","blue.activs"
"696","19","8.014892837","95","TRUE","blue.activs"
"697","20","6.629264376","95","TRUE","blue.activs"
"698","21","7.360235875","95","TRUE","blue.activs"
"699","22","7.14280882","95","TRUE","blue.activs"
"700","23","9.156712281","95","TRUE","blue.activs"
"701","24","9.506573348","95","TRUE","blue.activs"
"702","25","9.629392188","95","TRUE","blue.activs"
"703","26","9.756810419","95","TRUE","blue.activs"
"704","27","9.773044206","95","TRUE","blue.activs"
"705","28","10.09365307","95","TRUE","blue.activs"
"706","29","9.758856192","95","TRUE","blue.activs"
"707","30","9.235498709","95","TRUE","blue.activs"
"708","31","9.941839833","95","TRUE","blue.activs"
"709","32","9.461362335","95","TRUE","blue.activs"
"710","33","9.765528821","95","TRUE","blue.activs"
"711","34","9.787573894","95","TRUE","blue.activs"
"712","35","9.817533537","95","TRUE","blue.activs"
"713","36","9.812772795","95","TRUE","blue.activs"
"714","37","9.318879278","95","TRUE","blue.activs"
"715","38","9.615996368","95","TRUE","blue.activs"
"716","39","10.68064466","95","TRUE","blue.activs"
"717","40","9.613714387","95","TRUE","blue.activs"
"718","41","9.639674072","95","TRUE","blue.activs"
"719","42","9.286972998","95","TRUE","blue.activs"
"720","43","9.101885989","95","TRUE","blue.activs"
"721","44","8.77139863","95","TRUE","blue.activs"
"722","45","9.290523946","95","TRUE","blue.activs"
"723","46","8.698928007","95","TRUE","blue.activs"
"724","47","8.889234723","95","TRUE","blue.activs"
"725","48","8.825467218","95","TRUE","blue.activs"
"726","49","9.173255771","95","TRUE","blue.activs"
"727","50","9.317039093","95","TRUE","blue.activs"
"728","51","9.041733359","95","TRUE","blue.activs"
"729","52","9.017326011","95","TRUE","blue.activs"
"730","53","9.124365884","95","TRUE","blue.activs"
"731","54","8.924174035","95","TRUE","blue.activs"
"732","55","8.864375136","95","TRUE","blue.activs"
"733","56","8.971249745","95","TRUE","blue.activs"
"734","57","8.793098266","95","TRUE","blue.activs"
"735","58","8.917779066","95","TRUE","blue.activs"
"736","59","9.27271635","95","TRUE","blue.activs"
"737","60","8.793742969","95","TRUE","blue.activs"
"738","61","8.99591554","95","TRUE","blue.activs"
"739","62","9.094061378","95","TRUE","blue.activs"
"740","63","9.045035766","95","TRUE","blue.activs"
"741","64","8.848595279","95","TRUE","blue.activs"
"742","65","8.693947821","95","TRUE","blue.activs"
"743","66","8.379737217","95","TRUE","blue.activs"
"744","67","9.067567263","95","TRUE","blue.activs"
"745","68","8.631527273","95","TRUE","blue.activs"
"746","69","8.910348303","95","TRUE","blue.activs"
"747","70","8.613268792","95","TRUE","blue.activs"
"748","71","8.803268199","95","TRUE","blue.activs"
"749","72","8.705565961","95","TRUE","blue.activs"
"750","73","8.982044461","95","TRUE","blue.activs"
"751","74","8.493926578","95","TRUE","blue.activs"
"752","75","8.665067249","95","TRUE","blue.activs"
"753","76","8.939790265","95","TRUE","blue.activs"
"754","77","8.487879769","95","TRUE","blue.activs"
"755","78","8.498330766","95","TRUE","blue.activs"
"756","79","8.728477174","95","TRUE","blue.activs"
"757","80","9.316703832","95","TRUE","blue.activs"
"758","81","8.992746117","95","TRUE","blue.activs"
"759","82","8.971915231","95","TRUE","blue.activs"
"760","83","8.612850686","95","TRUE","blue.activs"
"761","84","8.611345091","95","TRUE","blue.activs"
"762","85","8.612929305","95","TRUE","blue.activs"
"763","86","8.607602943","95","TRUE","blue.activs"
"764","87","8.222777461","95","TRUE","blue.activs"
"765","88","8.702604666","95","TRUE","blue.activs"
"766","89","8.939522676","95","TRUE","blue.activs"
"767","90","8.490886817","95","TRUE","blue.activs"
"768","91","9.042065037","95","TRUE","blue.activs"
"769","92","8.494319764","95","TRUE","blue.activs"
"770","93","8.754722007","95","TRUE","blue.activs"
"771","94","8.388219091","95","TRUE","blue.activs"
"772","95","8.103856342","95","TRUE","blue.activs"
"773","96","8.272200616","95","TRUE","blue.activs"
"774","97","8.144879911","95","TRUE","blue.activs"
"775","98","8.467180631","95","TRUE","blue.activs"
"776","99","8.232292293","95","TRUE","blue.activs"
"777","100","7.808906068","95","TRUE","blue.activs"
"778","101","7.916439066","95","TRUE","blue.activs"
"779","102","7.952084989","95","TRUE","blue.activs"
"780","103","8.38991417","95","TRUE","blue.activs"
"781","104","7.963403145","95","TRUE","blue.activs"
"782","105","7.97374067","95","TRUE","blue.activs"
"783","106","7.97321775","95","TRUE","blue.activs"
"784","107","8.083259031","95","TRUE","blue.activs"
"785","108","7.827932979","95","TRUE","blue.activs"
"786","109","7.981737361","95","TRUE","blue.activs"
"787","110","8.022422111","95","TRUE","blue.activs"
"788","111","7.902731646","95","TRUE","blue.activs"
"789","112","8.135198529","95","TRUE","blue.activs"
"790","113","7.942987025","95","TRUE","blue.activs"
"791","114","8.336337257","95","TRUE","blue.activs"
"792","115","8.246234451","95","TRUE","blue.activs"
"793","116","8.394619431","95","TRUE","blue.activs"
"794","117","7.995477129","95","TRUE","blue.activs"
"795","118","8.494220824","95","TRUE","blue.activs"
"796","119","7.950855464","95","TRUE","blue.activs"
"797","120","8.612908342","95","TRUE","blue.activs"
"798","121","8.85627442","95","TRUE","blue.activs"
"799","122","8.585307081","95","TRUE","blue.activs"
"800","123","8.328264788","95","TRUE","blue.activs"
"801","124","8.158640943","95","TRUE","blue.activs"
"802","125","7.820709736","95","TRUE","blue.activs"
"803","126","7.69209222","95","TRUE","blue.activs"
"804","127","8.401169539","95","TRUE","blue.activs"
"805","128","8.333658139","95","TRUE","blue.activs"
"806","129","8.326201894","95","TRUE","blue.activs"
"807","130","7.741999516","95","TRUE","blue.activs"
"808","131","8.090523893","95","TRUE","blue.activs"
"809","132","8.254280469","95","TRUE","blue.activs"
"810","133","7.533568394","95","TRUE","blue.activs"
"811","134","7.380189285","95","TRUE","blue.activs"
"812","135","7.38092543","95","TRUE","blue.activs"
"813","136","7.984308651","95","TRUE","blue.activs"
"814","137","7.430145714","95","TRUE","blue.activs"
"815","138","7.849626178","95","TRUE","blue.activs"
"816","139","7.722525579","95","TRUE","blue.activs"
"817","140","7.908923123","95","TRUE","blue.activs"
"818","141","8.127135013","95","TRUE","blue.activs"
"819","142","7.603689445","95","TRUE","blue.activs"
"820","143","8.611013381","95","TRUE","blue.activs"
"821","144","7.890064102","95","TRUE","blue.activs"
"822","145","8.110222602","95","TRUE","blue.activs"
"823","146","7.818022419","95","TRUE","blue.activs"
"824","147","8.092831579","95","TRUE","blue.activs"
"825","148","8.29768339","95","TRUE","blue.activs"
"826","149","7.754101024","95","TRUE","blue.activs"
"827","150","8.185157505","95","TRUE","blue.activs"
"828","151","7.469707088","95","TRUE","blue.activs"
"829","152","8.014543567","95","TRUE","blue.activs"
"830","153","7.217492988","95","TRUE","blue.activs"
"831","154","7.358524848","95","TRUE","blue.activs"
"832","155","7.618240535","95","TRUE","blue.activs"
"833","156","7.400600992","95","TRUE","blue.activs"
"834","157","6.91126784","95","TRUE","blue.activs"
"835","158","7.30072638","95","TRUE","blue.activs"
"836","159","7.560747913","95","TRUE","blue.activs"
"837","160","7.171077673","95","TRUE","blue.activs"
"838","161","6.902929786","95","TRUE","blue.activs"
"839","162","6.510262179","95","TRUE","blue.activs"
"840","163","7.084850223","95","TRUE","blue.activs"
"841","164","6.339387487","95","TRUE","blue.activs"
"842","165","5.553044486","95","TRUE","blue.activs"
"843","166","5.887202679","95","TRUE","blue.activs"
"844","167","6.148342708","95","TRUE","blue.activs"
"845","168","5.271345654","95","TRUE","blue.activs"
"846","0","-0.316037341","75","TRUE","blue.voters"
"847","1","-0.047033153","75","TRUE","blue.voters"
"848","2","-0.308900505","75","TRUE","blue.voters"
"849","3","0.090348281","75","TRUE","blue.voters"
"850","4","0.216951583","75","TRUE","blue.voters"
"851","5","0.386215658","75","TRUE","blue.voters"
"852","6","0.122694443","75","TRUE","blue.voters"
"853","7","0.520055566","75","TRUE","blue.voters"
"854","8","0.405673903","75","TRUE","blue.voters"
"855","9","0.012195444","75","TRUE","blue.voters"
"856","10","0.301140595","75","TRUE","blue.voters"
"857","11","0.448488172","75","TRUE","blue.voters"
"858","12","-0.040626194","75","TRUE","blue.voters"
"859","13","0.091200384","75","TRUE","blue.voters"
"860","14","0.533708283","75","TRUE","blue.voters"
"861","15","0.386158006","75","TRUE","blue.voters"
"862","16","0.433040942","75","TRUE","blue.voters"
"863","17","0.212990514","75","TRUE","blue.voters"
"864","18","0.440952572","75","TRUE","blue.voters"
"865","19","-0.153452074","75","TRUE","blue.voters"
"866","20","0.520030104","75","TRUE","blue.voters"
"867","21","0.501816404","75","TRUE","blue.voters"
"868","22","0.600963579","75","TRUE","blue.voters"
"869","23","0.590860894","75","TRUE","blue.voters"
"870","24","1.06226292","75","TRUE","blue.voters"
"871","25","1.484925472","75","TRUE","blue.voters"
"872","26","1.258629098","75","TRUE","blue.voters"
"873","27","1.573468263","75","TRUE","blue.voters"
"874","28","1.478346758","75","TRUE","blue.voters"
"875","29","1.673682733","75","TRUE","blue.voters"
"876","30","1.924771857","75","TRUE","blue.voters"
"877","31","1.818530686","75","TRUE","blue.voters"
"878","32","2.470473821","75","TRUE","blue.voters"
"879","33","1.896009107","75","TRUE","blue.voters"
"880","34","2.195865637","75","TRUE","blue.voters"
"881","35","1.751232611","75","TRUE","blue.voters"
"882","36","2.358310091","75","TRUE","blue.voters"
"883","37","2.354889458","75","TRUE","blue.voters"
"884","38","1.909927414","75","TRUE","blue.voters"
"885","39","1.977700488","75","TRUE","blue.voters"
"886","40","2.682895821","75","TRUE","blue.voters"
"887","41","2.187276696","75","TRUE","blue.voters"
"888","42","2.415464335","75","TRUE","blue.voters"
"889","43","2.286677581","75","TRUE","blue.voters"
"890","44","2.652825613","75","TRUE","blue.voters"
"891","45","2.47784584","75","TRUE","blue.voters"
"892","46","2.809681959","75","TRUE","blue.voters"
"893","47","2.780446277","75","TRUE","blue.voters"
"894","48","2.663394947","75","TRUE","blue.voters"
"895","49","2.631266663","75","TRUE","blue.voters"
"896","50","2.699179639","75","TRUE","blue.voters"
"897","51","2.385753866","75","TRUE","blue.voters"
"898","52","2.272437635","75","TRUE","blue.voters"
"899","53","2.156047662","75","TRUE","blue.voters"
"900","54","2.169179136","75","TRUE","blue.voters"
"901","55","2.411355976","75","TRUE","blue.voters"
"902","56","2.311978081","75","TRUE","blue.voters"
"903","57","2.544498324","75","TRUE","blue.voters"
"904","58","2.441904134","75","TRUE","blue.voters"
"905","59","2.733244328","75","TRUE","blue.voters"
"906","60","2.955380743","75","TRUE","blue.voters"
"907","61","2.74540566","75","TRUE","blue.voters"
"908","62","2.706685334","75","TRUE","blue.voters"
"909","63","3.039542506","75","TRUE","blue.voters"
"910","64","3.450753703","75","TRUE","blue.voters"
"911","65","3.074801595","75","TRUE","blue.voters"
"912","66","2.851290537","75","TRUE","blue.voters"
"913","67","2.877472229","75","TRUE","blue.voters"
"914","68","3.398065194","75","TRUE","blue.voters"
"915","69","2.896002259","75","TRUE","blue.voters"
"916","70","2.887380117","75","TRUE","blue.voters"
"917","71","3.107230227","75","TRUE","blue.voters"
"918","72","3.08144981","75","TRUE","blue.voters"
"919","73","2.665559304","75","TRUE","blue.voters"
"920","74","3.417806385","75","TRUE","blue.voters"
"921","75","3.369333527","75","TRUE","blue.voters"
"922","76","3.005808116","75","TRUE","blue.voters"
"923","77","2.972200324","75","TRUE","blue.voters"
"924","78","3.230514341","75","TRUE","blue.voters"
"925","79","3.335887785","75","TRUE","blue.voters"
"926","80","2.960862575","75","TRUE","blue.voters"
"927","81","3.144177714","75","TRUE","blue.voters"
"928","82","3.653331035","75","TRUE","blue.voters"
"929","83","3.344104325","75","TRUE","blue.voters"
"930","84","2.787909159","75","TRUE","blue.voters"
"931","85","2.877245404","75","TRUE","blue.voters"
"932","86","2.552309808","75","TRUE","blue.voters"
"933","87","3.329759257","75","TRUE","blue.voters"
"934","88","3.207974731","75","TRUE","blue.voters"
"935","89","3.240800966","75","TRUE","blue.voters"
"936","90","3.333674791","75","TRUE","blue.voters"
"937","91","2.532110229","75","TRUE","blue.voters"
"938","92","2.682635121","75","TRUE","blue.voters"
"939","93","3.263701518","75","TRUE","blue.voters"
"940","94","2.862577593","75","TRUE","blue.voters"
"941","95","2.669125131","75","TRUE","blue.voters"
"942","96","2.676457634","75","TRUE","blue.voters"
"943","97","2.798897463","75","TRUE","blue.voters"
"944","98","3.038045471","75","TRUE","blue.voters"
"945","99","3.007239904","75","TRUE","blue.voters"
"946","100","3.327594145","75","TRUE","blue.voters"
"947","101","3.28756335","75","TRUE","blue.voters"
"948","102","2.924692446","75","TRUE","blue.voters"
"949","103","3.024941594","75","TRUE","blue.voters"
"950","104","2.795271934","75","TRUE","blue.voters"
"951","105","2.769870898","75","TRUE","blue.voters"
"952","106","3.036758346","75","TRUE","blue.voters"
"953","107","3.001668636","75","TRUE","blue.voters"
"954","108","3.441522158","75","TRUE","blue.voters"
"955","109","3.283176247","75","TRUE","blue.voters"
"956","110","3.015641734","75","TRUE","blue.voters"
"957","111","2.674442037","75","TRUE","blue.voters"
"958","112","2.648159314","75","TRUE","blue.voters"
"959","113","2.794862993","75","TRUE","blue.voters"
"960","114","2.771766025","75","TRUE","blue.voters"
"961","115","3.030783583","75","TRUE","blue.voters"
"962","116","2.990045423","75","TRUE","blue.voters"
"963","117","3.079714026","75","TRUE","blue.voters"
"964","118","3.24325536","75","TRUE","blue.voters"
"965","119","2.763116436","75","TRUE","blue.voters"
"966","120","2.736186666","75","TRUE","blue.voters"
"967","121","2.589613642","75","TRUE","blue.voters"
"968","122","2.935966371","75","TRUE","blue.voters"
"969","123","2.541794987","75","TRUE","blue.voters"
"970","124","2.357432011","75","TRUE","blue.voters"
"971","125","2.897125058","75","TRUE","blue.voters"
"972","126","3.040197557","75","TRUE","blue.voters"
"973","127","2.477975265","75","TRUE","blue.voters"
"974","128","2.390848431","75","TRUE","blue.voters"
"975","129","2.73847682","75","TRUE","blue.voters"
"976","130","2.981292233","75","TRUE","blue.voters"
"977","131","2.739123887","75","TRUE","blue.voters"
"978","132","2.171102258","75","TRUE","blue.voters"
"979","133","2.881522495","75","TRUE","blue.voters"
"980","134","2.817265479","75","TRUE","blue.voters"
"981","135","2.644263045","75","TRUE","blue.voters"
"982","136","2.545664923","75","TRUE","blue.voters"
"983","137","2.926218815","75","TRUE","blue.voters"
"984","138","2.830170451","75","TRUE","blue.voters"
"985","139","2.565872321","75","TRUE","blue.voters"
"986","140","2.356366544","75","TRUE","blue.voters"
"987","141","2.606335799","75","TRUE","blue.voters"
"988","142","2.851073057","75","TRUE","blue.voters"
"989","143","2.631929868","75","TRUE","blue.voters"
"990","144","2.734560597","75","TRUE","blue.voters"
"991","145","2.649865091","75","TRUE","blue.voters"
"992","146","3.045368661","75","TRUE","blue.voters"
"993","147","3.045069893","75","TRUE","blue.voters"
"994","148","2.747877063","75","TRUE","blue.voters"
"995","149","2.971602971","75","TRUE","blue.voters"
"996","150","2.329803708","75","TRUE","blue.voters"
"997","151","3.180576059","75","TRUE","blue.voters"
"998","152","2.618477797","75","TRUE","blue.voters"
"999","153","2.888178784","75","TRUE","blue.voters"
"1000","154","2.537467709","75","TRUE","blue.voters"
"1001","155","2.712960987","75","TRUE","blue.voters"
"1002","156","2.673996732","75","TRUE","blue.voters"
"1003","157","2.654313351","75","TRUE","blue.voters"
"1004","158","2.30814237","75","TRUE","blue.voters"
"1005","159","2.511400495","75","TRUE","blue.voters"
"1006","160","2.663977847","75","TRUE","blue.voters"
"1007","161","2.722234795","75","TRUE","blue.voters"
"1008","162","2.483320191","75","TRUE","blue.voters"
"1009","163","2.557536237","75","TRUE","blue.voters"
"1010","164","2.093152527","75","TRUE","blue.voters"
"1011","165","2.036745926","75","TRUE","blue.voters"
"1012","166","2.225256069","75","TRUE","blue.voters"
"1013","167","2.780242257","75","TRUE","blue.voters"
"1014","168","2.32815292","75","TRUE","blue.voters"
